7534	5D2D:A
7534	5D2D:B
7534	5D3F:A
7534	5D3F:B
7534	5EWZ:A
7534	5EWZ:B
7534	5EXA:A
7534	5EXA:B
7534	5J31:A
7534	5J31:B
7534	5NAS:A
7534	5NAS:B
3105	1W72:A
3105	1W72:D
3105	3BO8:A
3105	4NQV:A
3105	4NQV:C
3105	4NQV:E
3105	4NQV:G
3105	4NQV:I
3105	4NQV:K
3105	4NQX:A
3105	4NQX:C
3105	4NQX:E
3105	4NQX:G
3105	4NQX:I
3105	4NQX:K
3105	5BRZ:A
3105	5BS0:A
3105	2XPG:A
3105	3RL1:A
3105	3RL2:A
835243	2GEA:A
606304	1IAX:A
606304	1IAX:B
606304	1IAY:A
1443951	1J0A:A
1443951	1J0A:B
1443951	1J0A:C
1443951	1J0B:A
1443951	1J0B:B
1443951	1J0B:C
1443951	1J0B:D
1443951	1J0B:E
1443951	1J0B:F
1443951	1J0B:G
1443951	1J0B:H
1443951	1J0B:I
1443951	1J0B:J
1443951	1J0B:K
1443951	1J0B:L
1443951	1J0B:M
1443951	1J0B:N
1443951	1J0B:O
1443951	1J0B:P
1443951	1J0B:Q
1443951	1J0B:R
1443951	1J0B:S
1443951	1J0B:T
1443951	1J0B:U
1443951	1J0B:V
1443951	1J0B:W
1443951	1J0B:X
3106	3VCL:A
3106	4U1H:A
3106	4U1K:A
3106	4U1K:D
3106	5EO0:A
3106	5EO1:A
3107	3BZF:P
3107	3BZF:Q
5527	2IAE:B
5527	2IAE:E
5527	2JAK:A
5527	2NPP:B
5527	2NPP:E
5527	2NYL:B
5527	2NYL:E
5527	2NYM:B
5527	2NYM:E
5527	3FGA:B
5527	5JJA:A
5527	5JJA:B
5527	5K6S:A
5527	5SW9:A
5527	5SWF:A
5518	1B3U:A
5518	1B3U:B
5518	2IE3:A
5518	2IE4:A
5518	2NPP:A
5518	2NPP:D
5518	2NYL:A
5518	2NYL:D
5518	2NYM:A
5518	2NYM:D
5518	2PKG:A
5518	2PKG:B
5518	3C5W:A
5518	3DW8:A
5518	3DW8:D
5518	3K7V:A
5518	3K7W:A
5518	4I5L:A
5518	4I5L:D
5518	4I5N:A
5518	4I5N:D
5518	4LAC:A
51792	2IAE:A
51792	2IAE:D
51792	2PF4:A
51792	2PF4:B
51792	2PF4:C
51792	2PF4:D
51792	3FGA:A
5520	3DW8:B
5520	3DW8:E
3123	1A6A:B
3123	1BX2:B
3123	1BX2:E
3123	1YMM:B
3123	2WBJ:B
3123	2WBJ:F
962654	2ZI0:A
962654	2ZI0:B
962654	3CZ3:A
962654	3CZ3:B
962654	3CZ3:C
962654	3CZ3:D
882956	2GJL:A
882956	2GJN:A
8280732; 8280733	1PSY:A
24949137	2YB1:A
24949137	2YB4:A
23616	4J9D:B
23616	4J9D:D
23616	4J9D:F
23616	4J9F:B
23616	4J9F:D
23616	4J9F:F
6452	2CR4:A
6452	3TWR:E
6452	3TWR:F
6452	3TWR:G
6452	3TWR:H
9467	4H3B:B
9467	4H3B:D
3643488	3KIP:A
3643488	3KIP:B
3643488	3KIP:C
3643488	3KIP:D
3643488	3KIP:E
3643488	3KIP:F
3643488	3KIP:G
3643488	3KIP:H
3643488	3KIP:I
3643488	3KIP:J
3643488	3KIP:K
3643488	3KIP:L
3643488	3KIP:M
3643488	3KIP:N
3643488	3KIP:O
3643488	3KIP:P
3643488	3KIP:Q
3643488	3KIP:R
3643488	3KIP:S
3643488	3KIP:T
3643488	3KIP:U
3643488	3KIP:V
3643488	3KIP:W
3643488	3KIP:X
510602	3FE5:A
24153212	1YFU:A
24153212	1YFW:A
24153212	1YFX:A
24153212	1YFY:A
24153212	4HSJ:A
24153212	4HSL:A
24153212	4HVO:A
24153212	4HVQ:A
24153212	4HVR:A
24153212	4I3P:A
24153212	4L2N:A
24153212	4R52:A
24153212	4WZC:A
23498	2QNK:A
853482	1ZVF:A
853482	1ZVF:B
11112	2GF2:A
11112	2GF2:B
11112	2GF2:C
11112	2GF2:D
11112	2I9P:A
11112	2I9P:B
11112	2I9P:C
11112	2I9P:D
882308	3USS:A
882308	3USS:B
882308	4TLF:A
882308	4TLF:B
882308	4TLF:C
882308	4TLF:D
947137	1LMZ:A
947137	1NKU:A
947137	1P7M:A
947371	1DIZ:A
947371	1DIZ:B
947371	1MPG:A
947371	1MPG:B
947371	1PVS:A
947371	1PVS:B
947371	3CVS:A
947371	3CVS:B
947371	3CVS:C
947371	3CVS:D
947371	3CVT:A
947371	3CVT:B
947371	3CVT:C
947371	3CVT:D
947371	3CW7:A
947371	3CW7:B
947371	3CW7:C
947371	3CW7:D
947371	3CWA:A
947371	3CWA:B
947371	3CWA:C
947371	3CWA:D
947371	3CWS:A
947371	3CWS:B
947371	3CWS:C
947371	3CWS:D
947371	3CWT:A
947371	3CWT:B
947371	3CWT:C
947371	3CWT:D
947371	3CWU:A
947371	3CWU:B
947371	3CWU:C
947371	3CWU:D
947371	3D4V:A
947371	3D4V:B
947371	3D4V:C
947371	3D4V:D
947371	3OGD:A
947371	3OH6:A
947371	3OH9:A
949931	1V1N:A
4350	1BNK:A
4350	1EWN:A
4350	1F4R:A
4350	1F6O:A
4350	3QI5:A
4350	3QI5:B
4350	3UBY:A
4350	3UBY:B
947554	5A60:A
947554	5A61:A
2035	1GG3:A
2035	1GG3:B
2035	1GG3:C
2035	2RQ1:A
2035	3QIJ:A
2035	3QIJ:B
841593	3TSY:A
107797004	5BSM:A
107797004	5BSM:B
107797004	5BSR:A
107797004	5BST:A
107797004	5BSU:A
107797004	5BSV:A
107797004	5BSW:A
107797004	5BSW:B
107797004	5U95:A
107797004	5U95:B
107797004	5U95:C
107797004	5U95:D
824060	5IE0:A
824060	5IE0:B
824060	5IE2:A
824060	5IE2:B
824060	5IE3:A
824060	5IE3:B
1978	1EJ4:B
1978	1WKW:B
1978	2JGB:B
1978	2JGC:B
1978	2V8W:B
1978	2V8W:F
1978	2V8X:B
1978	2V8X:F
1978	2V8Y:B
1978	2V8Y:F
1978	3HXG:C
1978	3HXI:C
1978	3M93:C
1978	3M94:C
1978	3U7X:C
1978	3U7X:D
1978	4UED:B
1978	5BXV:B
1978	5BXV:D
1978	5EKV:B
1978	5EKV:D
1979	2MX4:A
1979	3AM7:B
56478	5ANR:C
6520	2DH2:A
6520	2DH3:A
6520	2DH3:B
29634908	4Q2H:A
29634908	4Q2H:B
5380754	4K8L:A
881376	2AZP:A
3478954	4J9W:A
3478954	4J9W:B
3478954	4J9X:A
3478954	4J9X:B
1002161	4JUU:A
1002161	4JUU:B
1218749	1BJP:A
1218749	1BJP:B
1218749	1BJP:C
1218749	1BJP:D
1218749	1BJP:E
1218749	2FM7:A
1218749	2FM7:B
1218749	2FM7:C
1218749	2FM7:D
1218749	2FM7:E
1218749	2FM7:F
1218749	4OTA:A
1218749	4OTA:B
1218749	4OTA:C
1218749	4OTA:D
1218749	4OTA:E
1218749	4OTA:F
1218749	4OTA:G
1218749	4OTA:H
1218749	4OTA:I
1218749	4OTA:J
1218749	4OTA:K
1218749	4OTA:L
1218749	4OTA:M
1218749	4OTA:N
1218749	4OTA:O
1218749	4OTA:P
1218749	4OTA:Q
1218749	4OTA:R
1218749	4OTB:A
1218749	4OTB:B
1218749	4OTB:C
1218749	4OTB:D
1218749	4OTB:E
1218749	4OTB:F
1218749	4OTB:G
1218749	4OTB:H
1218749	4OTB:I
1218749	4OTB:J
1218749	4OTB:K
1218749	4OTB:L
1218749	4OTC:A
1218749	4OTC:B
1218749	4OTC:C
1218749	4OTC:D
1218749	4OTC:E
1218749	4OTC:F
1218749	4OTC:G
1218749	4OTC:H
1218749	4OTC:I
1218749	4X19:A
1218749	4X19:B
1218749	4X19:C
1218749	4X19:D
1218749	4X19:E
1218749	4X19:F
1218749	4X19:G
1218749	4X19:H
1218749	4X19:I
1218749	4X19:J
1218749	4X19:K
1218749	4X19:L
1218749	4X19:M
1218749	4X19:N
1218749	4X19:O
1218749	4X19:P
1218749	4X19:Q
1218749	4X19:R
1218749	4X19:S
1218749	4X19:T
1218749	4X19:U
1218749	4X19:V
1218749	4X19:W
1218749	4X19:X
1218749	4X19:Y
1218749	4X19:Z
1218749	4X19:a
1218749	4X19:b
1218749	4X19:c
1218749	4X19:d
1218749	4X1C:A
1218749	4X1C:B
1218749	4X1C:C
1218749	4X1C:D
1218749	4X1C:E
1218749	4X1C:F
1218749	4X1C:G
1218749	4X1C:H
1218749	4X1C:I
1218749	4X1C:J
1218749	4X1C:K
1218749	4X1C:L
1218749	4X1C:M
1218749	4X1C:N
1218749	4X1C:O
1218749	5CLN:A
1218749	5CLN:B
1218749	5CLN:C
1218749	5CLN:D
1218749	5CLN:E
1218749	5CLN:F
1218749	5CLN:G
1218749	5CLN:H
1218749	5CLN:I
1218749	5CLN:J
1218749	5CLN:K
1218749	5CLN:L
1218749	5CLO:A
1218749	5CLO:B
1218749	5CLO:C
1218749	5CLO:D
1218749	5CLO:E
1218749	5CLO:F
1218749	5CLO:G
1218749	5CLO:H
1218749	5CLO:I
1218749	5CLO:J
1218749	5CLO:K
1218749	5CLO:L
1218749	5CLO:M
1218749	5CLO:N
1218749	5CLO:O
1218749	5CLO:P
1218749	5CLO:Q
1218749	5CLO:R
11241367; 937098	2OP8:A
11241367; 937098	2OP8:B
11241367; 937098	2OPA:A
11241367; 937098	2OPA:B
1056034	3BWV:A
1056034	3BWV:B
946771	2PAQ:A
946771	2PAQ:B
946771	2PAR:A
946771	2PAR:B
946771	2PAU:A
946771	2PAU:B
3351	2G1X:A
3351	4IAQ:A
3351	4IAR:A
29595	4OAJ:B
3357	4IB4:A
3357	4NC3:A
3357	5TVN:A
25187	2MHO:B
15561	4PIR:A
15561	4PIR:B
15561	4PIR:C
15561	4PIR:D
15561	4PIR:E
51251	2CN1:A
51251	2JGA:A
51251	2VKQ:A
107569	2BDU:A
107569	2BDU:B
107569	2G06:A
107569	2G06:B
107569	2G07:A
107569	2G07:B
107569	2G08:A
107569	2G08:B
107569	2G09:A
107569	2G09:B
107569	2G0A:A
107569	2G0A:B
107569	2Q4T:A
107569	2Q4T:B
107569	4FE3:A
107569	4KX3:A
107569	4KX5:A
37875	4NV0:A
37875	4NV0:B
37875	4NWI:A
37875	4NWI:B
22978	2J2C:A
22978	2JC9:A
22978	2JCM:A
22978	2XCV:A
22978	2XCW:A
22978	2XCX:A
22978	2XJB:A
22978	2XJC:A
22978	2XJD:A
22978	2XJE:A
22978	2XJF:A
22978	4H4B:A
22978	5CQZ:A
22978	5CQZ:B
22978	5CR7:A
22978	5CR7:B
22978	5K7Y:A
22978	5L4Z:A
22978	5L50:A
951116	3ZTV:A
951116	3ZU0:A
951116	3ZU0:B
4907	4H1S:A
4907	4H1S:B
4907	4H1Y:P
4907	4H2B:A
4907	4H2F:A
4907	4H2G:A
4907	4H2I:A
1046621	5EOW:A
856589	2P4Q:A
946554	2ZYA:A
946554	2ZYA:B
946554	2ZYD:A
946554	2ZYD:B
946554	3FWN:A
946554	3FWN:B
5226	2JKV:A
5226	2JKV:B
5226	2JKV:C
5226	2JKV:D
5226	2JKV:E
5226	2JKV:F
5226	4GWG:A
5226	4GWK:A
443541	1PGN:A
443541	1PGO:A
443541	1PGP:A
443541	1PGQ:A
443541	2PGD:A
946398	1RI6:A
886617	3ICO:A
886617	3ICO:B
886617	3ICO:C
886617	3ICO:D
898332	1PBT:A
898332	1VL1:A
547908	3AUP:A
547908	3AUP:B
547908	3AUP:C
547908	3AUP:D
4521	1IRY:A
4521	3Q93:A
4521	3Q93:B
4521	3WHW:A
4521	3WHW:B
4521	3ZR0:A
4521	3ZR0:B
4521	3ZR1:A
4521	3ZR1:B
4521	4C9W:A
4521	4C9X:A
4521	4N1T:A
4521	4N1U:A
4521	4N1U:B
4521	5ANS:A
4521	5ANT:A
4521	5ANT:B
4521	5ANT:C
4521	5ANU:A
4521	5ANV:A
4521	5ANW:A
4521	5FSI:A
4521	5FSK:A
4521	5FSL:A
4521	5FSM:A
4521	5FSN:A
4521	5FSO:A
4521	5GHI:A
4521	5GHI:B
4521	5GHJ:A
4521	5GHJ:B
4521	5GHM:A
4521	5GHM:B
4521	5GHN:A
4521	5GHN:B
4521	5GHO:A
4521	5GHO:B
4521	5GHP:A
4521	5GHP:B
4521	5GHQ:A
4521	5GHQ:B
4521	5WS7:A
4521	5WS7:B
2559639	4LID:A
2559639	4LID:B
3707531	4N8V:C
3707531	4N8V:F
55054	4GDK:C
55054	4GDK:F
55054	4GDL:C
55054	4NAW:C
55054	4NAW:G
55054	4NAW:K
55054	4NAW:O
55054	4TQ0:B
55054	4TQ0:D
55054	4TQ0:F
55054	5D7G:B
55054	5D7G:D
55054	5D7G:F
55054	5D7G:H
5004	3KQ0:A
5005	3APU:A
5005	3APU:B
5005	3APV:A
5005	3APV:B
5005	3APW:A
5005	3APW:B
5005	3APX:A
5265	1ATU:A
5265	1D5S:A
5265	1D5S:B
5265	1EZX:A
5265	1EZX:B
5265	1HP7:A
5265	1IZ2:A
5265	1KCT:A
5265	1OO8:A
5265	1OPH:A
5265	1PSI:A
5265	1QLP:A
5265	1QMB:A
5265	1QMB:B
5265	2D26:A
5265	2D26:B
5265	2QUG:A
5265	3CWL:A
5265	3CWM:A
5265	3DRM:A
5265	3DRU:A
5265	3DRU:B
5265	3DRU:C
5265	3NDD:A
5265	3NDD:B
5265	3NDF:A
5265	3NDF:B
5265	3NE4:A
5265	3T1P:A
5265	4PYW:A
5265	5IO1:A
5265	5IO1:B
5265	7API:A
5265	7API:B
5265	8API:A
5265	8API:B
5265	9API:A
5265	9API:B
29974	2CPD:A
252922	1EDY:A
252922	1EDY:B
3707680	3VOP:A
3707680	3VOP:B
3707680	3VOP:C
3707680	5EOQ:A
3707680	5EOR:A
18816	2R9Y:A
513856	1AYO:A
513856	1AYO:B
2	1BV8:A
2	2P9R:A
2	2P9R:B
2	4ACQ:A
2	4ACQ:B
2	4ACQ:C
2	4ACQ:D
3707686	3K7B:A
3707686	3K7B:B
3707696	2VGA:A
3707702	4LQK:A
3707702	4LQK:B
3707702	4LQK:C
3707702	4LQK:D
3707702	5EZU:A
3707702	5EZU:B
3707704	4D5R:A
3707704	4D5R:B
3707704	4D5S:A
3707704	4D5S:B
3707704	4D5T:A
3707704	4D5T:B
3707704	4D5T:C
3707704	4D5T:D
3707704	4D5T:E
3707704	4D5T:F
3707704	4D5T:G
3707704	4D5T:H
180783	2M05:A
180783	3K66:A
180783	3K6B:A
351	1AAP:A
351	1AAP:B
351	1AMB:A
351	1AMC:A
351	1AML:A
351	1BA4:A
351	1BA6:A
351	1BJB:A
351	1BJC:A
351	1BRC:I
351	1CA0:D
351	1CA0:I
351	1HZ3:A
351	1IYT:A
351	1MWP:A
351	1OWT:A
351	1QCM:A
351	1QWP:A
351	1QXC:A
351	1QYT:A
351	1TAW:B
351	1TKN:A
351	1UO7:A
351	1UO8:A
351	1UOA:A
351	1UOI:A
351	1X11:C
351	1X11:D
351	1Z0Q:A
351	1ZE7:A
351	1ZE9:A
351	1ZJD:B
351	2BEG:A
351	2BEG:B
351	2BEG:C
351	2BEG:D
351	2BEG:E
351	2BOM:A
351	2BOM:B
351	2BP4:A
351	2FJZ:A
351	2FK1:A
351	2FK2:A
351	2FK3:A
351	2FK3:B
351	2FK3:C
351	2FK3:D
351	2FK3:E
351	2FK3:F
351	2FK3:G
351	2FK3:H
351	2FKL:A
351	2FKL:B
351	2FMA:A
351	2G47:C
351	2G47:D
351	2IPU:P
351	2IPU:Q
351	2LFM:A
351	2LLM:A
351	2LMN:A
351	2LMN:B
351	2LMN:C
351	2LMN:D
351	2LMN:E
351	2LMN:F
351	2LMN:G
351	2LMN:H
351	2LMN:I
351	2LMN:J
351	2LMN:K
351	2LMN:L
351	2LMO:A
351	2LMO:B
351	2LMO:C
351	2LMO:D
351	2LMO:E
351	2LMO:F
351	2LMO:G
351	2LMO:H
351	2LMO:I
351	2LMO:J
351	2LMO:K
351	2LMO:L
351	2LMP:A
351	2LMP:B
351	2LMP:C
351	2LMP:D
351	2LMP:E
351	2LMP:F
351	2LMP:G
351	2LMP:H
351	2LMP:I
351	2LMP:J
351	2LMP:K
351	2LMP:L
351	2LMP:M
351	2LMP:N
351	2LMP:O
351	2LMP:P
351	2LMP:Q
351	2LMP:R
351	2LMQ:A
351	2LMQ:B
351	2LMQ:C
351	2LMQ:D
351	2LMQ:E
351	2LMQ:F
351	2LMQ:G
351	2LMQ:H
351	2LMQ:I
351	2LMQ:J
351	2LMQ:K
351	2LMQ:L
351	2LMQ:M
351	2LMQ:N
351	2LMQ:O
351	2LMQ:P
351	2LMQ:Q
351	2LMQ:R
351	2LNQ:A
351	2LNQ:B
351	2LNQ:C
351	2LNQ:D
351	2LNQ:E
351	2LNQ:F
351	2LNQ:G
351	2LNQ:H
351	2LOH:A
351	2LOH:B
351	2LP1:A
351	2LZ3:A
351	2LZ3:B
351	2LZ4:A
351	2LZ4:B
351	2M4J:A
351	2M4J:B
351	2M4J:C
351	2M4J:D
351	2M4J:E
351	2M4J:F
351	2M4J:G
351	2M4J:H
351	2M4J:I
351	2M9R:A
351	2M9S:A
351	2MGT:A
351	2MGT:B
351	2MJ1:A
351	2MPZ:A
351	2MPZ:B
351	2MPZ:C
351	2MPZ:D
351	2MPZ:E
351	2MPZ:F
351	2MPZ:G
351	2MPZ:H
351	2MPZ:I
351	2MPZ:J
351	2MPZ:K
351	2MPZ:L
351	2MPZ:M
351	2MPZ:N
351	2MPZ:O
351	2MPZ:P
351	2MPZ:Q
351	2MPZ:R
351	2MPZ:S
351	2MPZ:T
351	2MPZ:U
351	2MPZ:V
351	2MPZ:W
351	2MPZ:X
351	2MPZ:Y
351	2MPZ:Z
351	2MPZ:a
351	2MVX:A
351	2MVX:B
351	2MVX:C
351	2MVX:D
351	2MVX:E
351	2MVX:F
351	2MVX:G
351	2MVX:H
351	2MVX:I
351	2MVX:J
351	2MXU:A
351	2MXU:B
351	2MXU:C
351	2MXU:D
351	2MXU:E
351	2MXU:F
351	2MXU:G
351	2MXU:H
351	2MXU:I
351	2MXU:J
351	2MXU:K
351	2MXU:L
351	2NAO:A
351	2NAO:B
351	2NAO:C
351	2NAO:D
351	2NAO:E
351	2NAO:F
351	2OTK:C
351	2R0W:Q
351	2WK3:C
351	2WK3:D
351	2Y29:A
351	2Y2A:A
351	2Y3J:A
351	2Y3J:B
351	2Y3J:C
351	2Y3J:D
351	2Y3J:E
351	2Y3J:F
351	2Y3J:G
351	2Y3J:H
351	2Y3K:A
351	2Y3K:B
351	2Y3K:C
351	2Y3K:D
351	2Y3K:E
351	2Y3K:F
351	2Y3K:G
351	2Y3K:H
351	2Y3L:A
351	2Y3L:B
351	2Y3L:C
351	2Y3L:G
351	3AYU:B
351	3BAE:A
351	3BKJ:A
351	3DXC:B
351	3DXC:D
351	3DXD:B
351	3DXD:D
351	3DXE:B
351	3DXE:D
351	3GCI:P
351	3IFL:P
351	3IFN:P
351	3IFO:P
351	3IFO:Q
351	3IFP:P
351	3IFP:Q
351	3IFP:R
351	3IFP:S
351	3JQ5:B
351	3JQL:B
351	3JTI:B
351	3KTM:A
351	3KTM:B
351	3KTM:C
351	3KTM:D
351	3KTM:E
351	3KTM:F
351	3KTM:G
351	3KTM:H
351	3L33:E
351	3L33:F
351	3L33:G
351	3L33:H
351	3L81:B
351	3MOQ:A
351	3MOQ:B
351	3MOQ:C
351	3MOQ:D
351	3MXC:L
351	3MXY:L
351	3NYJ:A
351	3NYL:A
351	3OVJ:A
351	3OVJ:B
351	3OVJ:C
351	3OVJ:D
351	3OW9:A
351	3OW9:B
351	3SV1:D
351	3SV1:E
351	3SV1:F
351	3U0T:E
351	3U0T:F
351	3UMH:A
351	3UMI:A
351	3UMK:A
351	4HIX:A
351	4JFN:A
351	4M1C:G
351	4M1C:H
351	4MDR:B
351	4MVI:B
351	4MVK:B
351	4MVL:E
351	4MVL:F
351	4MVL:G
351	4MVL:H
351	4NGE:B
351	4NGE:E
351	4OJF:A
351	4ONF:P
351	4ONG:P
351	4PQD:A
351	4PWQ:A
351	4PWQ:B
351	4XXD:C
351	4XXD:F
351	5AEF:A
351	5AEF:B
351	5AM8:P
351	5AM8:Q
351	5AM8:R
351	5AM8:S
351	5AMB:P
351	5AMB:Q
351	5BUO:A
351	5BUO:B
351	5C67:C
351	5C67:E
351	5CSZ:D
351	5CSZ:E
351	5HOW:A
351	5HOW:B
351	5HOW:C
351	5HOW:D
351	5HOW:E
351	5HOW:F
351	5HOX:A
351	5HOX:B
351	5HOX:C
351	5HOX:D
351	5HOX:E
351	5HOX:F
351	5HOY:A
351	5HOY:B
351	5HOY:C
351	5HOY:D
351	5HOY:E
351	5HOY:F
351	5KK3:A
351	5KK3:B
351	5KK3:C
351	5KK3:D
351	5KK3:E
351	5KK3:F
351	5KK3:G
351	5KK3:H
351	5KK3:I
351	5KK3:J
351	5KK3:K
351	5KK3:L
351	5KK3:M
351	5KK3:N
351	5KK3:O
351	5KK3:P
351	5KK3:Q
351	5KK3:R
351	5KNA:A
11820	2ROZ:A
11820	2YSZ:A
11820	2YT0:A
11820	2YT1:A
11820	4YN0:B
54226	1M7E:D
54226	1M7E:E
54226	1M7E:F
54226	1NMJ:A
54226	1OQN:C
54226	1OQN:D
54226	2LI9:A
54226	2LI9:B
3707707	2VVW:A
3707707	2VVW:B
3707707	2VVX:A
3707707	2VVX:B
39494	2LAQ:A
886132	1SFR:A
886132	1SFR:B
886132	1SFR:C
885785	1F0N:A
885785	1F0P:A
886885	1DQY:A
886885	1DQZ:A
886885	1DQZ:B
886885	1VA5:A
886885	1VA5:B
886885	3HRH:A
886885	3HRH:B
886885	4MQL:A
886885	4MQM:A
886885	4QDO:A
886885	4QDT:A
886885	4QDU:A
886885	4QDX:A
886885	4QDZ:A
886885	4QE3:A
886885	4QEK:A
134	5UEN:A
134	5UEN:B
135	1MMH:1
135	1MMH:2
135	1MMH:3
135	1MMH:4
135	1MMH:5
135	1MMH:6
135	1MMH:7
135	1UPE:A
135	2YDO:A
135	2YDV:A
135	3EML:A
135	3PWH:A
135	3QAK:A
135	3REY:A
135	3RFM:A
135	3UZA:A
135	3UZC:A
135	3VG9:A
135	3VGA:A
135	4EIY:A
135	4UG2:A
135	4UG2:B
135	4UHR:A
135	5G53:A
135	5G53:B
135	5IU4:A
135	5IU7:A
135	5IU8:A
135	5IUA:A
135	5IUB:A
135	5K2A:A
135	5K2B:A
135	5K2C:A
135	5K2D:A
135	5UIG:A
140	1OEA:A
140	1R7N:A
886648	1M44:A
886648	1M44:B
886648	1M4D:A
886648	1M4D:B
886648	1M4G:A
886648	1M4G:B
886648	1M4I:A
886648	1M4I:B
23000000	4E8O:A
23000000	4E8O:B
23298302	4EVY:A
23298302	4EVY:B
23298302	4F0Y:A
23298302	4F0Y:B
13874776; 13874851; 13875474; 13875528; 13875687; 13875716; 13875775; 17363247; 2598270; 2598370; 29754031; 6155845; 7751504; 9487084	4ORK:A
13874776; 13874851; 13875474; 13875528; 13875687; 13875716; 13875775; 17363247; 2598270; 2598370; 29754031; 6155845; 7751504; 9487084	4ORK:B
13874776; 13874851; 13875474; 13875528; 13875687; 13875716; 13875775; 17363247; 2598270; 2598370; 29754031; 6155845; 7751504; 9487084	4ORK:C
13874776; 13874851; 13875474; 13875528; 13875687; 13875716; 13875775; 17363247; 2598270; 2598370; 29754031; 6155845; 7751504; 9487084	4ORK:D
13874776; 13874851; 13875474; 13875528; 13875687; 13875716; 13875775; 17363247; 2598270; 2598370; 29754031; 6155845; 7751504; 9487084	5BYL:A
13874776; 13874851; 13875474; 13875528; 13875687; 13875716; 13875775; 17363247; 2598270; 2598370; 29754031; 6155845; 7751504; 9487084	5BYL:B
13874776; 13874851; 13875474; 13875528; 13875687; 13875716; 13875775; 17363247; 2598270; 2598370; 29754031; 6155845; 7751504; 9487084	5BYL:C
13874776; 13874851; 13875474; 13875528; 13875687; 13875716; 13875775; 17363247; 2598270; 2598370; 29754031; 6155845; 7751504; 9487084	5BYL:D
